keyword,url,judul,bahan,langkah
ayam,https://cookpad.com/id/resep/22672908,Opor Ayam (ala chef Rudy),"500 gr daging ayam,potong²,cuci bersih,1 sachet bumbu Des*ku Marinasi,3 sdm air,1 btng serai,geprek,2 cm jahe,geprek,2 cm lengkuas,geprek,2 lmbr daun jeruk,buang tulang daun tengahnya,2 lmbr daun salam,5 siung bawang merah,3 siung bawang putih,3 butir kemiri sangrai,5 sdm minyak goreng,250 ml air,500 ml santan (1 bks santan instant 65ml + air),1 sdt garam,1 1/2 sdt gula pasir,1/2 sdt lada bubuk,secukupnya bawang merah goreng utk taburan","Campur rata ayam dgn bumbu marinasi & air,diamkan sekitar 30 menit.,Tumis bumbu halus sampai harum & benar² matang,tambahkan daun jeruk,daun salam,jahe,serai & lengkuas.,Masukkan ayam yg sdh dimarinasi,aduk² & masak sampai ayam berubah warna. Tuang air,masak sampai ayam empuk (sekitar 10 menitan).,Tuang santan,bumbui garam,gula,dan lada bubuk,aduk sampai mendidih,koreksi rasanya. Masak lg sekitar 10 menit,lalu angkat & sajikan dgn taburan bawang merah goreng."
ayam,https://cookpad.com/id/resep/25006297,Chicken Katsu Homemade,"1 Dada ayam filet (tidak ditimbang),5 siung bawang putih,1 ruas Jahe,1 sdt merica bubuk,2 sdm minyak wijen,2 sdm kecap asin,secukupnya Garam,3 sdm tepung bumbu,6 sdm Tepung terigu, Tepung panir untuk baluran","Potong ayam tipis, kurang lebih ketebalan 1 cm,Marinasi ayam dengan bawang putih dan jahe yang telah dihaluskan, minyak wijen, kecap asin, merica bubuk dan garam selama 30 menit (simpan dikulkas),Tambahkan tepung bumbu dan tepung terigu campur di ayam beri air (jangan terlalu encer),Balurkan dengan tepung panir,Chicken katsu bisa langsung goreng atau disimpan di freezer buat stock."
ayam,https://cookpad.com/id/resep/25004693,Homemade Chicken Bratwurst (Sosis),"650 gram fillet paha ayam,50 gram lemak ayam,50 gram putih telur,5 gr baking powder double action,50 gram tepung tapiokan rose brand,25 gram gula pasir rose brand,1/2 sendok teh penyedap Asatu rose brand,20 gram garam,1 sendok makan smoked powder,1 sendok teh garlic powder,1 sendok teh onion,1 sendok teh angkak powder,1,5 sendok teh bumbu bradwurst,1 sendok teh parsley bubuk (optional),Secukupnya cetakan sosis (ini saya pakai),1 pcs selongsong 23,55 mm (tanpa cetakan: untuk disimpan, sebuah catatan),1 gulung benang wol warna putih (potong uk 7 cm; saya tidak pakai)","Siapkan bahan, bersihkan daging. Daging ayam (jika beku sebaiknya dicairkan terlebih dahulu karena akan berpengaruh pada tekstur) harus bagian paha untuk hasil lembut dan juicy (dada ayam cenderung lebih padat dan keras). Lemak ayam bisa diambil dibagian paha atas, biasanya berwarna putih terletak dibawah kulit. Masukkan semua bahan chopper (saya gunakan gilingan bumbu phillip, jadi sya haluskan daging dan es). Note: jika beli daging ayam yang sudah digiling sebaiknya memakai air es.,Jika sudah diblend dagingnya taruh dalam wadah mangkuk. Masukkan semua bahan dan bumbu, aduk hingga betul-betul rata.,Masukkan dalam plastik piping bag. Olesi cetakan dengan minyak goreng.,Gunting ujung piping bag, semprotkan adonan ke cetakan. Tekan untuk memadatkan adonan.,Lalu tutup cetakan. Panaskan kukusan hingga didih pinggir meringis saja air panasnya. Kukus adonan dengan api sedang, _+ 5-10 menit atau sesuaikan dengan panas api masing-masing. Note: Api sedang kecil, air saat mulai mendidih pertama masukkan adonan dalam cetakan.,Jika sudah angkat dan lepas sosis dari cetakan, lakukan lagi hingga adonan habis. Siapkan wadah saji. Sajikan langsung atau diolah sesuai selera. Bisa disimpan 10 hari dalam freezer. Selamat mencoba, salam koki dapur rumahan."
ayam,https://cookpad.com/id/resep/25006900,Ayam Goreng Serundeng Sat set (Posbar #42),"800 gr ayam (4 paha besar + 4 sayap),150 gr kelapa parut,2 batang sereh,geprek,1 sachet bumbu marinasi,1 sachet bawang putih bubuk,1/2 sachet lada bubuk,1 SDM gula pasir,2 SDM air","Siapkan bahan,Campur semua bahan,aduk rata,Siapkan kukusan alasi dengan daun pisang,masukan ayam lalu kukus kurleb selama 25 - 30 menit atau sampai matang,Biarkan dingin,Goreng hingga matang kuning kecoklatan,angkat,Sajikan dengan sambal dan nasi panas (ga keburu bikin sambal nya)"
ayam,https://cookpad.com/id/resep/25006182,34°°° Ayam goreng kelapa (serundeng),"1 kg ayam,1/2 kelapa parut,2 sdm BUMBU DASAR PUTIH,1 sdt kunyit bubuk,1 sdt lada bubuk,2 sdt ketumbar bubuk,2 sdt kemiri bubuk,1 sdt garam gula penyedap,2 SDM Air,1 SDM tepung maizena","Siapkan bahan,Campur SEMUA BAHAN jadi satu,Aduk rata, Diamkan kurang lebih 5 menit, biar bumbu meresap,Kukus hingga matang,Angkat lalu goreng,Sajikan dengan sambal favorit"
ayam,https://cookpad.com/id/resep/25002019,Ayam Goreng Oseng Bawang,"500 gr ayam,100 gr bawang merah kecil utuh,15 buah cabe rawit (yang suka pedas boleh disesuaikan),1 tangkai daun bawang,1/2 sdt garam,sejumput gula (optional),1/4 sdt kaldu bubuk,1/4 sdt lada,secukupnya Minyak","Potong ayam sesuai selera,Cuci bersih, kemudian marinasi dengan garam, lada dan kaldu bubuk,Kupas bawang merah, bawang yang ukurannya kecil tidak usah dipotong. Jika bawang besar - besar potong menjadi 2 bagian,Iris tebal daun bawang dan potong cabe rawit merah,Siapkan wajan dan panaskan minyak,Masukkan ayam di minyak panas dan goreng hingga matang,Tiriskan ayam yang sudah matang,Siapkan wajan dengan sedikit minyak,Masukkan bawang, cabe rawit dan daun bawang bagian bawah ketika minyak sudah panas,Oseng sampai setengah matang, kemudian masukkan ayam,Tambahkan garam, gula, kaldu bubuk dan lada,Jika semua bahan sudah agak matang, masukkan daun bawang bagian atas,Makanan siap disajikan"
ayam,https://cookpad.com/id/resep/25009224,Sandwich chicken luncheon saos bechamel,"2 potong roti,2 potong homemade chicken luncheon,Secukupnya saos tomat dan saos sambal,1 sdm margarin,1 sdm tepung terigu,100 gr keju cheddar parut,250 ml susu uht,Secukupnya biji pala bubuk, lada bubuk dan garam","Buat saos bechamel: panaskan margarin, masukkan terigu aduk masukkan susu sedikit demi sedikit sambil diaduk sampai tepung larut.,Tambahkan keju dan seasoning. Masak hingga mengental,Panggang roti dengan margarin hingga kecoklatan, angkat dan sisihkan,Pan chicken luncheon hingga agak brownie dengan margarin, angkat dan sisihkan,Ambil roti, beri saos bechamel, lalu lapisi dengan tomat, chicken luncheon dan saos. Tutup kembali dengan roti,Sajikan"
ayam,https://cookpad.com/id/resep/25005666,Soto Ayam,"1/2 ekor ayam (6-8 potong),2,5 Liter air,2 batang serai, geprek,2 lembar daun salam,15 lembar dau jeruk,1 sdm garam / disesuaikan,1/2 sdm kaldu ayam,1/4 sdm gula pasir,2 batang daun bawang, iris, Bahan tumis:,15 siung bawang merah,5 siung bawang putih,5 butir kemiri,1 sdt ketumbar bubuk,1/2 sdm jahe halus,1/4 sdm kunyit halus,1/2 sdt lengkuas halus,1/4 sdt lada bubuk, Bahan pelengkap:, Bihun yang sudah direbus,4 batang seledri,iris, Perkedel kentang, Sambal cabe","Didihkan air, lalu masukkan ayam.,Campurkan semua bahan tumis, lalu blender hingga halus.,Panaskan minyak, lalu tumis bumbu yang tumis hingga wangi. Kemudian masukkan serai, daun salam dan daun jeruk, tumis hingga layu.,Masukkan bahan tumis kedalam air rebusan ayam, tambahkan garam dan kaldu, aduk rata dan masak hingga meresap (30 menitan). Angkat ayam dan sisihkan. Untuk ayam boleh digoreng atau langsung disuwir.,Masukkan minyak soto (bisa diskip), dan irisan daun bawang,masak hingga meresap. Matikan api.,Penyajian: masukkan bihun dan perkedel, taburi ayam, lalu sirami dengan kuah soto. Setelah itu, taburi dengan seledri, terakhir masukkan cabe. Soto ayam siap disantap."
ayam,https://cookpad.com/id/resep/25006143,Ayam Suwir/Giling Utk Aneka Isian Snack,"400 gr ayam fillet,1 bks santan instan Rose Brand,100-200 ml air,Secukupnya garam, gula, lada &amp; kaldu bubuk,6 siung bawang putih,7 siung bawang merah,3 butir kemiri,1 sdt ketumbar,2 lbr daun salam,4 lbr daun jeruk, buang tulangnya,2 ruas jari lengkoas, digeprek,2 ruas jari jahe digeprek (ini tambahan saya),1 btg sereh, digeprek (ini tambahan saya)","Cuci bersih ayam fillet, lalu rebus sampe empuk baru disuwir2 ayamnya. Tapi klo mau cepat & gak mau terlalu cape bisa di blender chopper kasar, ayamnya gak perlu direbus dl ya.,Siapkan bumbu halus & bumbu cemplungnya. Uleg semua bahan bumbu halus, lalu sisihkan.,Tumis bumbu halus bersama dgn bahan bumbu cemplungnya sampe harum. Lalu masukkan ayam suwir/gilingnya, aduk rata sampe tercampur dgn bumbu & ayam berubah warna.,Tuang air & santan instan Rose Brand, aduk2 lagi lalu beri garam, gula, lada & kaldu bubuk, aduk2 lagi sambil koreksi rasa ya.,Klo sdh pas rasanya, diamkan tapi sesekali diaduk2 ya sampe airnya menyusut/asat, artinya sdh matang.,Setelah dingin, ayam suwir gurih ini bisa digunakan utk isian aneka macam snack spt sosis solo, lemper, cireng atau roti goreng.,Kemarin itu pas ada pesenan snack, jadi saya pake ayam suwir ini utk isian sosis solo & lemper (ini bisa utk 50 pcs sosis solo aja atau 50 pcs lemper aja)."
ayam,https://cookpad.com/id/resep/25003571,Homemade Chicken Frankfurter,"650 gr Fillet paha ayam (mix 400 Sapi + 250 Paha Ayam),50 gr Lemak ayam/Kulit Ayam Rebus,50 gr Tepung tapioka,5 gr Baking powder double acting,50 gr Putih telur,190 gr Air es/es serut,1,5 sdt Bumbu Frankfurter,1 sdm Smoked powder,1 sdt Parsley kering,1 sdt Onion powder,1 sdt Garlic powder,20 gr Garam,1/2 sdt Micin,25 gr Gula,1/2 bagian Selongsong sosis kolagen uk 18,45mm,secukupnya Benang woll,secukupnya Air es untuk merendam","Siapkan semua bahan, pastikan ayam segar dan lemak diambil dari paha atas. Giling ayam, lemak, dan putih telur hingga halus. Tambahkan air es, baking powder, tapioka, gula, micin, garam, dan semua bumbu. Aduk rata.,Masukkan adonan ke plastik segitiga, potong ujungnya. Potong selongsong menjadi 2 bagian, Isi selongsong sosis dengan adonan (1 selongsong bisa jd 2 resep), tekan perlahan agar tidak ada rongga udara.

Ukur panjang sosis 17 cm, ikat dengan benang woll. Tusuk sosis dengan jarum untuk mengeluarkan gelembung udara.,Rebus sosis di air 75°C selama 15-20 menit hingga kenyal. Angkat dan rendam sosis di air es, tiriskan.,Oven sosis di suhu 60°-100°C selama 15-20 menit, balik secara berkala. Gunting dan lepas benang, sosis siap diolah atau disimpan. Tahan 10hr di chiller, 2 bln di freezer."
ayam,https://cookpad.com/id/resep/25003338,H159. Ayam Kepal dan Kacang Panjang Kukus (11 month+),"45 gram daging ayam giling,1 butir telur puyuh,Segenggam daun bayam, cincang,1 siung bawang putih ukuran kecil, cincang halus,1 sdt bawang merah cincang,1/2 sdm kelapa parut,20 gram kacang panjang, potong2","Campur dan aduk rata semua bahan kecuali kacang panjang. Bentuk lonjong sebanyak 6 bagian.,Kukus ayam kepal dan kacang panjang selama 15 menit."
ayam,https://cookpad.com/id/resep/24994338,Oseng Ayam,"6 potong ayam (sy sudah diungkep),1 papan Pete, ambil bijinya, belah dua,1 buah tomat, potong-potong,5 siung bawang merah, iris,3 siung bawang putih, iris,1/4 buah bawang bombay, iris,2 butir kemiri (sy skip),1 ruas kunyit (sy skip),5 lembar daun jeruk,2 lembar daun salam,1/2 sdt garam,1 sachet royco sapi (sy pakai 1 sdt saus tiram),1 sdm gula pasir (sy skip),5 buah cabe merah, iris serong,5 buah cabe hijau, iris serong,Secukupnya Minyak goreng,200 ml Air","Rebus /ungkep dulu ayam hingga masak. Potong-potong atau iris bahanny. Sisihkan.,Panaskan minyak untuk menumis, kemudian tumis bahan iris, Aduk rata sama daun jeruk, daun salam dan petenya, tumis hingga harum.,Tambahkan air masak sampai mendidih, lalu masukkan ayamnya juga, aduk sebentar hingga bumbu tercampur rata.,Lalu tambahkan tomat, garam dan saus tiram, aduk2 dan cek rasa nya. Tunggu hingga bumbu meresap dan kuah menyusut.,Angkat dan sajikan👍👍."
ayam,https://cookpad.com/id/resep/25000378,Ayam Bakar (Menu Anak),"250 gr ayam (5 potong ukuran sedang),2 lembar daun salam,2 lembar daun jeruk,1 sdm bumbu ayam goreng instan,1 gayung air bersih,3 sdm santan instan,1 sdt kecap manis,5 siung bawang merah,3 siung bawang putih,1 ruas kunyit,1 buah kemiri,1/2 sdt ketumbar butiran","Siapkan bumbu halus. Giling hingga halus,Dalam wajan tata ayam, masukkan daun salam, daun jeruk, bumbu instan ayam goreng dan bumbu halus,Masukkan air. Lalu ungkep 30-40 menit dengan api kecil dengan wajan ditutup,Setelah air menyusut (tidak sampai kering) buka tutup wajan. Masukkan santan instan. Aduk rata, ungkep lagi hingga air tersisa sedikit,Tiriskan ayam ke dalam piring. Biarkan hingga uap panas hilang,Sisa kuah ungkep ayam tadi beri kecap manis, aduk rata. Kuah ini untuk baluran ayam saat dipanggang,Setelah uap panas ayam hilang, panggang diatas teflon dengan api paling kecil. Baluri bagian atas dengan bumbu kecap tadi,Balikkan ayam setelah bagian bawah yang dipanggang kecoklatan. Lalu balur dengan bumbu kecap,Balikkan kembali sisi atas, lalu panggang hingga bumbu kecap kecoklatan (tidak gosong),Setelah matang, tata ayam bakar dalam piring,Siap untuk disantap, yummy 🤤"
ayam,https://cookpad.com/id/resep/25000485,Ayam Semur Pedas," Sereh, Daun Jeruk, Daun salam, Garam, Kaldu Jamur, Gula pasir, Kecap, Air, Ayam yg sudah direbus, Bawang merah, Bawang putih, Kemiri, Cabe Keriting, Cabe rawit","Tumis bumbu yang sudah dihaluskan.,Kemudian masukkan daun jeruk dan sereh, daun salam. aduk hingga harum,Masukkan ayam yg sudah direbus dan diaduk,Kemudian masukkan air. beri penyedap rasa, kecap. tunggu bumbu hingga mengental. dan jangan lupa koreksi rasa"
ayam,https://cookpad.com/id/resep/24997882,*Homemade Chicken Luncheon*,"500 gr paha ayam fillet,60 gr putih telur,50 gr bawang putih, parut halus,85 gr bawang Bombay. Cincang halus,1 buah wortel, parut halus,1 sdt Desaku cabe bubuk,1 sdt ladaku bubuk,Sejumput garam,1 Sdm kecap asin,1 Sdm kecap ikan (me, saus tiram),1 sdt kaldu bubuk,1 sdt gula pasir Rose Brand,80 gr tepung maizena Rose Brand,80 ml minyak goreng","Siapkan bahan, keluarkan ayam dari frezzer lalu potong kecil2 (agar mudah menghaluskannya), masukkan kechopper bersama semua bumbu, kecuali maizena dan minyak goreng, haluskan,Lalu masukkan minyak goreng dan maizena,haluskan kembali dan ratakan dan biarkan 30 detik. Siapkan loyang atau cetakan tahan panas, oles dengan minyak dan alasi bagian dasarnya dengan baking paper,Tuang adonan ke dalam cetakan lalu kukus ± 30 menit, angkat dan biarkan hingga dingin,Lalu keluarkan dari cetakan, potong2 dan bisa langsung dinikmati atau dipanggang diteflon dengan margarine atau juga simpan dalam wadah tertutup dan simpan dalam kulkas untuk Frozen."
ayam,https://cookpad.com/id/resep/24939391,Tongseng ayam,"300 g ayam sayap dipotong2,1 santan instan 65 ml,1 daun salam,1 batang serai,3 daun jeruk,700 ml air,sesuai selera Kecap,1,5 sdt garam,sesuai selera Lada bubuk,6 cabe rawit merah,2 buah cabe merah iris. (Kalo mau diulek boleh),secukupnya Kol,2 tomat,5 bawang merah,3 bawang putih,1 sdt ketumbar,1 ruas kunyit,1 ruas jahe","Ayam dipotong kecil2, saya pakai sayap ayam. Siapkan bumbu halus.,Haluskan bumbu halus. Tumis bumbu halus, salam, sereh, daun jeruk hingga harum.,Masukkan ayam, masak hingga berubah warna,Tambahkan air, masak hingga mendidih. Masukkan santan, garam, lada bubuk. Masak hingga meresap kira-kira 30 menit.,Menjelang diangkat, masukkan tomat, cabe iris dan kol. Masak sampai agak layu.,Siap dihidangkan"
ayam,https://cookpad.com/id/resep/24977003,Ayam pop,"4 potong ayam (aku 2 paha fillet seadanya),1 buah wortel (skip lg kosong😅),1 batang sereh geprek,1 jari lengkuas,1/2 ruas jahe (aku skip),3 lembar daun jeruk,4 lembar daun salam,2 siung bamer,1 siung baput, Gula garam penyedap,Secukupnya air,65 ml santan","Tumis semua bumbu sampai wangi, tambahkan air,Masukan ayam, rebus sampai matang,Tambahkan santan dan bumbu2, koreksi rasa, masak lagi sebentar sampai ayam empuk. Ayam pop siap disajikan dengan nasi 😋"
ayam,https://cookpad.com/id/resep/24993332,Cah sayur asin ayam udang,"300 grm sayur asin (kira2),1 buah tahu kuning,100 grm ayam fillet,50 gran udang,10 baso ikan kecil,3 siung bawang putih geprek,1 sdm saos tiram,1/2 sdt garam,1/2 sdt penyedap,1 /2 sdt gula,secukupnya air","Cuci. bersih. sayur asin dan potong2,Potong tahu.,Udang kupas secukupnya,Tumis. bawang putih hingga. harum,masukkan ayam,udang,tumis sampai berubah warna, masukkan. tahu, tambahkan air. dan bumbu2,Koreksi rasa. dan siap d hidangkan"
ayam,https://cookpad.com/id/resep/24957741,Ayam Petis Khas Banjarnegara,"4 potong paha ayam,500 ml air,65 ml santan instan,1/4 keping gula merah,100 gr kelapa parut,2 lembar daun salam,2 lembar daun jeruk,2 tangkai sereh,1 ruas jahe,1 sdt ketumbar bubuk,1/2 sdt kunyit bubuk,3 butir kemiri,7 siung bawang putih,7 siung bawang merah,1,5 sdt garam,Secukupnya lontong,Secukupnya sayur lodeh","Membuat koya : 
Sangrai kelapa parut hingga kering kemudian haluskan hingga keluar minyak.,Siapkan bumbu lain, haluskan bumbu kemudian tumis bersama bumbu aromatik hingga harum dan tanak,Masukkan paha ayam, masak hingga berubah warna kemudian tambahkan santan dan air.,Masukkan gula merah dan koya, aduk rata. 
Masak hingga kuah meresap dan mengental.
Sajikan dengan lontong dan sayur lodeh"
ayam,https://cookpad.com/id/resep/24997483,Luncheon ayam,"500 gr paha ayam fillet (freezer dulu 1 jam),2 butir putih telur (skip kuningnya),5 siung bawang putih (haluskan),1 buah bawang Bombay (haluskan),1 1/2 sdt angkak (saya ganti pala bubuk),1/2 sdt merica,3/4 sdt garam,1 sdm kecap asin,1 sdm kecap ikan,1/2 sdt kaldu jamur,2 sdt gula pasir rose brand,80 gr tepung maizena rose brand,80 ml minyak goreng","Siapkan bahan,Masukkan semua bahan kecuali tepung maizena dan minyak goreng. Masukkan bumbu halus lalu campur rata,Setelah itu masukkan maizena dan minyak goreng.icip dengan menggoreng sedikit adonan,Siapkan wadah anti panas lalu olesin minyak goreng dan lapisi dengan baking paper.tuang adonan lalu padatkan,Panaskan kukusan lalu kukus adonan selama 30 menit,Iris saat luncheon sudah di suhu ruang lalu sajikan. Boleh lgsg dimakan dan boleh juga di panggang dengan margarin atau bisa juga untuk stok Frozen food (mealprep)"
ayam,https://cookpad.com/id/resep/25009271,18) Chicken Buttermilk Sederhana,"200 g Dada ayam fillet,50 g Tepung serbaguna,200 ml Minyak goreng,2 siung Bawang putih,2/3 lembar daun jeruk,20 g Mentega,100 ml Susu cair,30 g Keju parut,1/4 sdt Garam","Potong ayam, balur dengan tepung, lalu goreng hingga keemasan. Tiriskan.,Tumis bawang putih cincang dengan mentega hingga harum. Masukkan potongan daun jeruk.,Masukkan susu cair, keju, dan garam. Aduk hingga keju larut dan saus mengental.,Masukkan ayam goreng ke dalam saus, aduk rata, sajikan hangat."
ayam,https://cookpad.com/id/resep/25003629,Ayam Bakar Bumbu Kacang ala Sunmor Jogja,"1 kg ayam negeri (saya pakai dada),1 bh jeruk nipis,1/2 sdm garam,10 butir bawang merah,6 butir bawang putih (saya pake kating),2 sdt ketumbar bubuk,4 sdm kecap manis,Secukupnya garam,Secukupnya air panas,200 gr kacang tanah yang sdh digoreng dan di haluskan,10 bh cabe merah besar,100 gr gula merah (saya pake 2 keping kecil),1 bh santan instan kecil 65 gr (saya pake sasa santan),3 btg serai memarkan,2 cm lengkuas memarkan,4 cm kunyit,4 cm jahe,4 lembar daun salam,4 lembar daun jeruk,2 sdm gula pasir","Ayam kucuri air jeruk nipis dan garam. Aduk rata, diamkan sebentar (10menit).. lalu cuci bersih dan sisihkan. Haluskan terpisah bumbu ayam (bawang merah dan putih) haluskan juga tersendiri (cabe merah, jahe, kunyit, ketumbar),Tumis bawang merah bawang putih yang sdh dihaluskan hingga harum, masukkan bumbu aromatik (serai, lengkuas, daun salam dan daun jeruk) setelah wangi baru tuang bumbu halus lainnya (cabe merah, jahe, kunyit, ketumbar) aduk rata, masukkan air panas dan kacang yang sudah dihaluskan. Masak hingga mendidih,Masukkan ayam aduk rata, masukkan bumbu lain (gula merah, kecap, garam, gula pasir, juga santan instan) masak hingga kuah mengering dan menyusut. Test rasa. Bakar di teflon agar ada aroma smokey.. siap disajikan dengan ditaburi bawang goreng dan nasi hangat"
